method,result,elapsed,args
solve_branch_bound,10314.0,0.0002319812774658203,-I 90 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.525 -c uni
solve_dynamic_cost,12820.0,0.002353191375732422,-I 360 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c uni
solve_branch_bound,17865.0,0.0002269744873046875,-I 90 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.525 -c uni
solve_bruteforce,18075.0,0.0002219676971435547,-I 130 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 2.0 -c corr
solve_dynamic_cost,15676.0,0.0028290748596191406,-I 270 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_branch_bound,16534.0,0.0002338886260986328,-I 80 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c strong
solve_bruteforce,22856.0,0.00023102760314941406,-I 440 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c strong
solve_greedy,10199.0,3.6716461181640625e-05,-I 260 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c strong
solve_dynamic_cost,9598.0,0.0022728443145751953,-I 230 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.05 -c strong
solve_dynamic_cost,5388.0,0.0007328987121582031,-I 0 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.1 -c uni
solve_bruteforce,6335.0,0.0036170482635498047,-I 200 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.575 -c strong
solve_greedy,11349.0,3.0994415283203125e-05,-I 80 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c strong
solve_bruteforce,8690.0,0.00023698806762695312,-I 270 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_greedy,17334.0,3.0040740966796875e-05,-I 270 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_bruteforce,11349.0,0.0006382465362548828,-I 140 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 2.0 -c strong
solve_dynamic_cost,13921.0,0.0020847320556640625,-I 420 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c uni
solve_bruteforce,19045.0,0.0002090930938720703,-I 240 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c uni
solve_greedy,12820.0,1.6927719116210938e-05,-I 420 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c uni
solve_dynamic_cost,14339.0,0.002707958221435547,-I 330 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.575 -c uni
solve_bruteforce,13535.0,0.004461050033569336,-I 350 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.575 -c strong
solve_branch_bound,13696.0,0.00022482872009277344,-I 80 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c strong
solve_dynamic_cost,1618.0,3.504753112792969e-05,-I 10 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.1 -c corr
solve_dynamic_cost,16679.0,0.0029850006103515625,-I 60 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c uni
solve_bruteforce,17688.0,0.000225067138671875,-I 70 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c corr
solve_dynamic_cost,12872.0,0.002138853073120117,-I 330 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.575 -c uni
solve_dynamic_cost,10154.0,0.0027959346771240234,-I 230 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.05 -c strong
solve_dynamic_cost,13535.0,0.0020761489868164062,-I 350 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.575 -c strong
solve_greedy,10056.0,2.7894973754882812e-05,-I 40 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.575 -c corr
solve_greedy,1464.0,4.220008850097656e-05,-I 20 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.1 -c strong
solve_branch_bound,5047.0,0.005197048187255859,-I 190 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.575 -c corr
solve_dynamic_cost,17726.0,0.002646923065185547,-I 100 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.525 -c corr
solve_bruteforce,13182.0,0.0052950382232666016,-I 350 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.575 -c strong
solve_dynamic_cost,11493.0,0.0023937225341796875,-I 270 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_bruteforce,1406.0,0.0004858970642089844,-I 310 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.1 -c corr
solve_greedy,17885.0,1.8835067749023438e-05,-I 140 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 2.0 -c strong
solve_greedy,7699.0,4.291534423828125e-05,-I 50 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.575 -c strong
solve_dynamic_cost,11280.0,0.0013470649719238281,-I 350 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.575 -c strong
solve_bruteforce,24229.0,0.00013494491577148438,-I 430 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c corr
solve_greedy,13921.0,3.314018249511719e-05,-I 270 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_branch_bound,13921.0,0.00016999244689941406,-I 210 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.05 -c uni
solve_greedy,23412.0,2.9087066650390625e-05,-I 380 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c strong
solve_branch_bound,12712.0,0.00014591217041015625,-I 90 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.525 -c uni
solve_greedy,6408.0,1.9073486328125e-05,-I 40 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.575 -c corr
solve_bruteforce,23412.0,0.00012087821960449219,-I 380 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c strong
solve_dynamic_cost,16933.0,0.002562999725341797,-I 260 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c strong
solve_greedy,3768.0,1.4781951904296875e-05,-I 150 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.1 -c uni
solve_dynamic_cost,20367.0,0.0016548633575439453,-I 380 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c strong
solve_branch_bound,8907.0,0.0001270771026611328,-I 250 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c corr
solve_greedy,17688.0,1.7881393432617188e-05,-I 130 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 2.0 -c corr
solve_branch_bound,14569.0,0.00011706352233886719,-I 390 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.525 -c uni
solve_branch_bound,8907.0,0.0001270771026611328,-I 280 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c corr
solve_branch_bound,17688.0,0.00012302398681640625,-I 70 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c corr
solve_branch_bound,5592.0,0.0020589828491210938,-I 190 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.575 -c corr
solve_branch_bound,9412.0,0.00012683868408203125,-I 230 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.05 -c strong
solve_branch_bound,9519.0,0.0026760101318359375,-I 50 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.575 -c strong
solve_greedy,12820.0,1.6927719116210938e-05,-I 270 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_greedy,19019.0,1.7881393432617188e-05,-I 110 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.525 -c strong
solve_greedy,23598.0,1.71661376953125e-05,-I 380 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c strong
solve_greedy,17726.0,4.696846008300781e-05,-I 100 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.525 -c corr
solve_branch_bound,13994.0,0.0026366710662841797,-I 340 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.575 -c corr
solve_bruteforce,19019.0,0.000225067138671875,-I 110 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.525 -c strong
solve_dynamic_cost,16679.0,0.0014531612396240234,-I 90 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.525 -c uni
solve_branch_bound,16933.0,0.00013637542724609375,-I 260 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c strong
solve_greedy,8690.0,4.601478576660156e-05,-I 360 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c uni
solve_greedy,14039.0,1.6927719116210938e-05,-I 60 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c uni
solve_bruteforce,1812.0,0.0003120899200439453,-I 10 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.1 -c corr
solve_branch_bound,16745.0,0.0005650520324707031,-I 180 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.575 -c uni
solve_branch_bound,14808.0,0.00024318695068359375,-I 120 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 2.0 -c uni
solve_dynamic_cost,7016.0,0.0014569759368896484,-I 50 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.575 -c strong
solve_bruteforce,8907.0,0.00020194053649902344,-I 250 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c corr
solve_greedy,9355.0,1.9073486328125e-05,-I 200 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.575 -c strong
solve_branch_bound,22735.0,0.00012183189392089844,-I 430 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c corr
solve_branch_bound,6015.0,0.003509044647216797,-I 200 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.575 -c strong
solve_bruteforce,23009.0,0.00013113021850585938,-I 380 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c strong
solve_bruteforce,15958.0,0.0005519390106201172,-I 180 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.575 -c uni
solve_branch_bound,22811.0,0.00011897087097167969,-I 380 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c strong
solve_dynamic_cost,17688.0,0.0017039775848388672,-I 70 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c corr
solve_branch_bound,16077.0,0.00012683868408203125,-I 440 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c strong
solve_greedy,12712.0,1.811981201171875e-05,-I 120 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 2.0 -c uni
solve_dynamic_cost,10729.0,0.0018439292907714844,-I 100 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.525 -c corr
solve_branch_bound,19631.0,0.0001270771026611328,-I 440 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c strong
solve_bruteforce,13921.0,0.00018787384033203125,-I 270 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_greedy,10314.0,1.5974044799804688e-05,-I 120 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 2.0 -c uni
solve_branch_bound,16757.0,0.00012683868408203125,-I 430 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c corr
solve_branch_bound,17599.0,0.00012421607971191406,-I 80 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c strong
solve_dynamic_cost,17645.0,0.0018529891967773438,-I 90 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.525 -c uni
solve_branch_bound,16679.0,0.00025200843811035156,-I 120 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 2.0 -c uni
solve_branch_bound,10001.0,0.00028204917907714844,-I 290 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c strong
solve_dynamic_cost,20229.0,0.002351999282836914,-I 270 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_greedy,7462.0,2.7179718017578125e-05,-I 200 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.575 -c strong
solve_dynamic_cost,15144.0,0.0015797615051269531,-I 330 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.575 -c uni
solve_bruteforce,18085.0,0.0001919269561767578,-I 100 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.525 -c corr
solve_greedy,1715.0,2.5033950805664062e-05,-I 20 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.1 -c strong
solve_bruteforce,11280.0,0.004312753677368164,-I 350 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.575 -c strong
solve_greedy,16491.0,1.9073486328125e-05,-I 120 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 2.0 -c uni
solve_bruteforce,14569.0,0.00016498565673828125,-I 360 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c uni
solve_greedy,5566.0,1.5735626220703125e-05,-I 200 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.575 -c strong
solve_dynamic_cost,14189.0,0.0016679763793945312,-I 210 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.05 -c uni
solve_branch_bound,17334.0,0.0001819133758544922,-I 270 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_bruteforce,19045.0,0.00012421607971191406,-I 360 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c uni
solve_branch_bound,14189.0,0.00011610984802246094,-I 210 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.05 -c uni
solve_greedy,24026.0,1.6927719116210938e-05,-I 370 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c corr
solve_branch_bound,877.0,0.0006079673767089844,-I 10 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.1 -c corr
solve_dynamic_cost,10369.0,0.0010349750518798828,-I 350 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.575 -c strong
solve_bruteforce,8372.0,0.00013637542724609375,-I 280 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c corr
solve_greedy,10464.0,1.71661376953125e-05,-I 40 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.575 -c corr
solve_bruteforce,7388.0,0.00011801719665527344,-I 250 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c corr
solve_branch_bound,2209.0,0.00018215179443359375,-I 320 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.1 -c strong
solve_branch_bound,16491.0,0.00016379356384277344,-I 60 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c uni
solve_branch_bound,14391.0,0.00017690658569335938,-I 430 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c corr
solve_branch_bound,7388.0,0.00011897087097167969,-I 280 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c corr
solve_branch_bound,7641.0,0.0018651485443115234,-I 200 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.575 -c strong
solve_branch_bound,12820.0,0.00012302398681640625,-I 390 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.525 -c uni
solve_greedy,11493.0,1.71661376953125e-05,-I 420 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c uni
solve_greedy,23412.0,1.8835067749023438e-05,-I 440 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c strong
solve_branch_bound,20229.0,0.00011801719665527344,-I 270 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_bruteforce,10729.0,0.00012493133544921875,-I 130 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 2.0 -c corr
solve_branch_bound,16080.0,0.00018906593322753906,-I 80 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c strong
solve_greedy,18678.0,2.09808349609375e-05,-I 80 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c strong
solve_dynamic_cost,8446.0,7.796287536621094e-05,-I 150 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.1 -c uni
solve_dynamic_cost,23412.0,0.001401662826538086,-I 440 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c strong
solve_bruteforce,8005.0,0.00013017654418945312,-I 280 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c corr
solve_dynamic_cost,1487.0,7.82012939453125e-05,-I 170 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.1 -c strong
solve_branch_bound,17688.0,0.000125885009765625,-I 100 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.525 -c corr
solve_greedy,19647.0,2.09808349609375e-05,-I 370 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c corr
solve_branch_bound,23598.0,0.00012922286987304688,-I 410 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.525 -c strong
solve_greedy,13696.0,1.9788742065429688e-05,-I 110 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.525 -c strong
solve_branch_bound,2221.0,0.0002880096435546875,-I 310 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.1 -c corr
solve_bruteforce,16679.0,0.00012302398681640625,-I 90 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.525 -c uni
solve_bruteforce,17422.0,0.00011801719665527344,-I 380 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c strong
solve_dynamic_cost,1820.0,0.0001399517059326172,-I 170 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.1 -c strong
solve_branch_bound,9264.0,0.00011396408081054688,-I 250 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c corr
solve_bruteforce,11493.0,0.0001270771026611328,-I 210 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.05 -c uni
solve_branch_bound,10463.0,0.0016450881958007812,-I 50 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.575 -c strong
solve_branch_bound,21195.0,0.00013327598571777344,-I 370 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c corr
solve_dynamic_cost,12319.0,0.0016672611236572266,-I 100 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.525 -c corr
solve_bruteforce,8005.0,0.00012612342834472656,-I 220 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.05 -c corr
solve_greedy,24026.0,2.002716064453125e-05,-I 430 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c corr
solve_greedy,22735.0,1.9073486328125e-05,-I 400 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.525 -c corr
solve_dynamic_cost,23009.0,0.0014781951904296875,-I 440 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c strong
solve_bruteforce,17599.0,0.00011587142944335938,-I 140 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 2.0 -c strong
solve_branch_bound,2606.0,0.0003459453582763672,-I 300 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.1 -c uni
solve_branch_bound,14569.0,0.00013113021850585938,-I 360 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c uni
solve_branch_bound,6454.0,0.00013375282287597656,-I 250 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c corr
solve_branch_bound,22856.0,0.00011992454528808594,-I 440 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c strong
solve_dynamic_cost,893.0,7.081031799316406e-05,-I 160 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.1 -c corr
solve_greedy,1028.0,1.7881393432617188e-05,-I 170 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.1 -c strong
solve_greedy,18987.0,2.09808349609375e-05,-I 380 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c strong
solve_greedy,14569.0,2.09808349609375e-05,-I 360 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c uni
solve_greedy,8907.0,2.4080276489257812e-05,-I 250 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c corr
solve_branch_bound,1328.0,0.0005548000335693359,-I 10 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.1 -c corr
solve_branch_bound,14569.0,0.00012421607971191406,-I 270 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_greedy,6335.0,2.09808349609375e-05,-I 200 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.575 -c strong
solve_dynamic_cost,14391.0,0.0015828609466552734,-I 430 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c corr
solve_greedy,1401.0,2.6226043701171875e-05,-I 10 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.1 -c corr
solve_bruteforce,10314.0,0.0001227855682373047,-I 60 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c uni
solve_dynamic_cost,24026.0,0.001463174819946289,-I 400 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.525 -c corr
solve_bruteforce,8690.0,0.00012803077697753906,-I 240 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c uni
solve_greedy,8195.0,3.2901763916015625e-05,-I 70 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c corr
solve_bruteforce,24026.0,0.0002079010009765625,-I 370 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c corr
solve_bruteforce,12219.0,0.002020120620727539,-I 30 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.575 -c uni
solve_greedy,10154.0,3.0279159545898438e-05,-I 290 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c strong
solve_dynamic_cost,13366.0,0.0010678768157958984,-I 180 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.575 -c uni
solve_bruteforce,23412.0,0.00012969970703125,-I 410 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.525 -c strong
solve_dynamic_cost,10592.0,0.0014641284942626953,-I 280 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c corr
solve_branch_bound,1490.0,0.0003781318664550781,-I 10 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.1 -c corr
solve_bruteforce,15676.0,0.00011801719665527344,-I 420 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c uni
solve_greedy,24229.0,1.9788742065429688e-05,-I 430 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c corr
solve_branch_bound,2736.0,0.00019812583923339844,-I 300 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.1 -c uni
solve_greedy,717.0,1.9073486328125e-05,-I 160 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.1 -c corr
solve_greedy,12820.0,1.7881393432617188e-05,-I 240 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c uni
solve_bruteforce,9300.0,0.0023260116577148438,-I 200 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.575 -c strong
solve_dynamic_cost,15588.0,0.0014221668243408203,-I 260 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c strong
solve_dynamic_cost,1780.0,4.410743713378906e-05,-I 310 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.1 -c corr
solve_greedy,5111.0,1.7881393432617188e-05,-I 40 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.575 -c corr
solve_bruteforce,21388.0,0.0002028942108154297,-I 400 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.525 -c corr
solve_dynamic_cost,9598.0,0.003286123275756836,-I 260 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c strong
solve_branch_bound,11633.0,0.0010290145874023438,-I 180 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.575 -c uni
solve_bruteforce,11932.0,0.00021409988403320312,-I 220 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.05 -c corr
solve_bruteforce,9387.0,0.0012090206146240234,-I 40 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.575 -c corr
solve_branch_bound,2327.0,0.00021409988403320312,-I 320 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.1 -c strong
solve_dynamic_cost,972.0,0.00014781951904296875,-I 160 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.1 -c corr
solve_bruteforce,8195.0,0.00020933151245117188,-I 70 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c corr
solve_branch_bound,17645.0,0.00023293495178222656,-I 60 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c uni
solve_dynamic_cost,12319.0,0.004662990570068359,-I 130 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 2.0 -c corr
solve_bruteforce,2539.0,0.0004410743713378906,-I 300 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.1 -c uni
solve_dynamic_cost,14569.0,0.0025811195373535156,-I 360 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c uni
solve_dynamic_cost,13643.0,0.0015668869018554688,-I 350 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.575 -c strong
solve_greedy,12820.0,3.528594970703125e-05,-I 360 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c uni
solve_branch_bound,2539.0,0.0004601478576660156,-I 300 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.1 -c uni
solve_greedy,1273.0,2.7894973754882812e-05,-I 20 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.1 -c strong
solve_branch_bound,8195.0,0.000247955322265625,-I 70 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c corr
solve_greedy,991.0,5.507469177246094e-05,-I 10 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.1 -c corr
solve_branch_bound,8005.0,0.0002110004425048828,-I 250 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c corr
solve_greedy,22856.0,3.1948089599609375e-05,-I 440 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c strong
solve_dynamic_cost,7452.0,0.0017058849334716797,-I 330 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 0.575 -c uni
solve_bruteforce,17645.0,0.00024199485778808594,-I 60 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 1.05 -c uni
solve_branch_bound,762.0,0.0011141300201416016,-I 160 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.1 -c corr
solve_dynamic_cost,10813.0,0.004464149475097656,-I 180 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.575 -c uni
solve_greedy,17422.0,3.0994415283203125e-05,-I 380 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c strong
solve_bruteforce,10400.0,0.006507158279418945,-I 40 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.575 -c corr
solve_dynamic_cost,9598.0,0.003381967544555664,-I 290 -N 10 -n 10 -W 3000 -C 3000 -w light -m 2.0 -c strong
solve_branch_bound,5411.0,0.0007266998291015625,-I 150 -N 10 -n 10 -W 3000 -C 3000 -w light -m 0.1 -c uni
solve_branch_bound,14391.0,0.0001990795135498047,-I 370 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 1.05 -c corr
solve_greedy,10154.0,3.1948089599609375e-05,-I 230 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.05 -c strong
solve_bruteforce,22735.0,0.00021409988403320312,-I 430 -N 10 -n 10 -W 3000 -C 3000 -w heavy -m 2.0 -c corr
solve_bruteforce,5388.0,0.0008802413940429688,-I 0 -N 10 -n 10 -W 3000 -C 3000 -w bal -m 0.1 -c uni
solve_bruteforce,10154.0,0.00021910667419433594,-I 260 -N 10 -n 10 -W 3000 -C 3000 -w light -m 1.525 -c strong
