dataset,size,key,elapsed,delta
ZKW,4,dynamic_weight,0.05593085289001465,0.0
ZKC,10,dynamic_weight,0.2751586437225342,0.0
ZKC,20,greedy_simple,4.673004150390625e-05,282.0
ZKW,15,dynamic_cost,0.0007154941558837891,0.0
NK,10,dynamic_cost,0.004785776138305664,0.0
ZKC,10,dynamic_weight,0.19925713539123535,0.0
ZKW,4,greedy_redux,8.20159912109375e-05,0.0
ZKW,4,greedy_redux,4.57763671875e-05,0.0
NK,10,solve_ftapas_70,0.0019752979278564453,0.0
ZKC,10,greedy_redux,3.8623809814453125e-05,1156.0
NK,10,branch_bound,0.0007798671722412109,0.0
NK,22,solve_ftapas_30,0.04753470420837402,0.0
ZKC,20,branch_bound,2.939086437225342,0.0
NK,15,solve_ftapas_15,0.03131985664367676,0.0
ZKC,25,solve_ftapas_15,0.11917424201965332,8.0
ZKW,4,greedy_simple,2.2172927856445312e-05,150.0
ZKW,10,greedy_simple,2.4318695068359375e-05,2393.0
ZKW,10,greedy_redux,5.245208740234375e-05,0.0
NK,25,solve_ftapas_15,0.1695716381072998,0.0
ZKC,22,solve_ftapas_30,0.04597043991088867,15.0
ZKC,10,dynamic_cost,0.0022432804107666016,0.0
ZKC,20,dynamic_weight,1.0929646492004395,0.0
ZKC,27,greedy_simple,9.298324584960938e-05,431.0
ZKC,22,solve_ftapas_15,0.09219074249267578,7.0
ZKW,4,dynamic_cost,3.457069396972656e-05,0.0
NK,25,solve_ftapas_50,0.04701828956604004,0.0
NK,4,solve_ftapas_50,0.0002961158752441406,0.0
ZKW,4,dynamic_cost,4.363059997558594e-05,0.0
NK,15,greedy_redux,5.316734313964844e-05,532.0
NK,25,solve_ftapas_70,0.03267788887023926,0.0
NK,15,solve_ftapas_15,0.029967308044433594,0.0
ZKC,22,dynamic_cost,0.1557297706604004,0.0
NK,25,greedy_simple,5.817413330078125e-05,159.0
ZKW,4,dynamic_cost,2.6226043701171875e-05,0.0
ZKC,27,dynamic_cost,0.10038375854492188,0.0
NK,22,branch_bound,0.018581867218017578,0.0
ZKW,4,solve_ftapas_15,0.0006856918334960938,0.0
ZKC,20,dynamic_cost,0.03393816947937012,0.0
NK,10,solve_ftapas_50,0.002655506134033203,26.0
NK,15,greedy_redux,5.435943603515625e-05,0.0
NK,27,greedy_simple,5.0067901611328125e-05,187.0
ZKC,25,branch_bound,30.73601746559143,0.0
ZKC,10,solve_ftapas_50,0.0034050941467285156,30.0
ZKC,15,branch_bound,0.05789661407470703,0.0
ZKW,15,solve_ftapas_15,0.013691425323486328,0.0
ZKC,20,solve_ftapas_70,0.016494274139404297,0.0
NK,27,greedy_simple,6.771087646484375e-05,0.0
ZKW,4,solve_ftapas_30,0.00040721893310546875,0.0
ZKC,27,greedy_redux,7.319450378417969e-05,667.0
ZKW,4,solve_ftapas_70,0.0002868175506591797,0.0
ZKC,4,dynamic_cost,5.507469177246094e-05,0.0
ZKC,10,solve_ftapas_30,0.004022836685180664,0.0
NK,22,dynamic_cost,0.160691499710083,0.0
NK,10,solve_ftapas_50,0.0031354427337646484,0.0
NK,4,branch_bound,8.58306884765625e-05,0.0
ZKW,25,solve_ftapas_70,0.02961134910583496,0.0
ZKW,4,solve_ftapas_70,0.0002906322479248047,0.0
ZKC,4,solve_ftapas_70,0.00029659271240234375,279.0
NK,20,branch_bound,0.21240520477294922,0.0
ZKC,25,solve_ftapas_70,0.03667330741882324,37.0
NK,22,solve_ftapas_15,0.08808660507202148,0.0
NK,22,dynamic_cost,0.07500791549682617,0.0
ZKW,4,solve_ftapas_30,0.0003864765167236328,0.0
ZKC,27,branch_bound,57.14335870742798,0.0
NK,25,dynamic_cost,0.05950140953063965,0.0
ZKC,27,solve_ftapas_15,0.1978168487548828,7.0
ZKW,4,solve_ftapas_15,0.0004858970642089844,4295.0
NK,25,greedy_redux,0.00027251243591308594,0.0
ZKC,22,dynamic_cost,0.03903913497924805,0.0
ZKC,25,solve_ftapas_50,0.04214596748352051,0.0
ZKC,27,dynamic_cost,0.1933596134185791,0.0
NK,27,dynamic_cost,0.030216217041015625,0.0
NK,22,solve_ftapas_50,0.023026466369628906,1.0
ZKC,15,greedy_redux,5.5789947509765625e-05,433.0
NK,20,solve_ftapas_50,0.02184748649597168,292.0
ZKC,25,greedy_simple,5.269050598144531e-05,603.0
NK,25,branch_bound,3.408362865447998,0.0
NK,15,solve_ftapas_70,0.006927967071533203,0.0
ZKW,15,solve_ftapas_70,0.005359649658203125,0.0
ZKC,25,greedy_simple,5.888938903808594e-05,1057.0
NK,22,dynamic_weight,1.099703311920166,0.0
ZKC,4,greedy_simple,3.790855407714844e-05,726.0
ZKC,27,solve_ftapas_70,0.041497230529785156,21.0
NK,4,solve_ftapas_50,0.0003192424774169922,0.0
ZKC,22,branch_bound,6.305572748184204,0.0
NK,20,solve_ftapas_15,0.03615164756774902,0.0
NK,22,greedy_simple,5.054473876953125e-05,0.0
ZKC,20,solve_ftapas_15,0.0602564811706543,4.0
ZKW,4,branch_bound,0.00012731552124023438,0.0
ZKC,22,solve_ftapas_70,0.012517213821411133,40.0
NK,10,solve_ftapas_30,0.003117084503173828,0.0
ZKC,22,solve_ftapas_70,0.01153874397277832,28.0
ZKW,4,greedy_simple,2.1457672119140625e-05,2046.0
NK,25,solve_ftapas_30,0.06095767021179199,0.0
NK,27,solve_ftapas_70,0.03772854804992676,0.0
ZKW,15,greedy_simple,3.743171691894531e-05,0.0
ZKC,27,solve_ftapas_70,0.03585982322692871,63.0
NK,27,solve_ftapas_70,0.03570413589477539,157.0
NK,15,branch_bound,0.00586700439453125,0.0
ZKW,10,branch_bound,0.00041413307189941406,0.0
NK,15,solve_ftapas_30,0.014863014221191406,0.0
ZKC,25,solve_ftapas_15,0.15970253944396973,0.0
NK,27,solve_ftapas_15,0.15163588523864746,0.0
NK,20,dynamic_weight,0.5241901874542236,0.0
ZKW,4,solve_ftapas_70,0.0002646446228027344,0.0
ZKC,4,greedy_redux,3.0279159545898438e-05,88.0
NK,25,greedy_simple,4.4345855712890625e-05,669.0
ZKC,22,solve_ftapas_50,0.03321385383605957,65.0
ZKW,10,dynamic_cost,0.0001270771026611328,0.0
NK,10,greedy_simple,3.075599670410156e-05,184.0
NK,22,solve_ftapas_70,0.009541749954223633,94.0
NK,15,solve_ftapas_50,0.0030901432037353516,0.0
NK,22,dynamic_cost,0.030803680419921875,0.0
ZKC,22,solve_ftapas_50,0.030184507369995117,10.0
NK,22,solve_ftapas_30,0.05060935020446777,0.0
ZKC,15,solve_ftapas_70,0.007106304168701172,22.0
ZKC,22,greedy_redux,6.365776062011719e-05,1363.0
ZKW,4,dynamic_cost,1.8835067749023438e-05,0.0
ZKC,4,dynamic_cost,4.2438507080078125e-05,0.0
ZKC,10,solve_ftapas_30,0.0033910274505615234,79.0
NK,22,solve_ftapas_30,0.04641008377075195,0.0
ZKC,22,branch_bound,5.216655492782593,0.0
ZKC,4,solve_ftapas_50,0.0005042552947998047,58.0
ZKC,15,solve_ftapas_70,0.00830078125,1.0
ZKW,4,greedy_simple,2.7179718017578125e-05,14.0
NK,27,solve_ftapas_70,0.02571415901184082,0.0
ZKW,15,dynamic_weight,0.42780017852783203,0.0
ZKC,10,dynamic_weight,0.2291276454925537,0.0
NK,22,solve_ftapas_50,0.025910377502441406,0.0
ZKW,4,branch_bound,0.0001323223114013672,0.0
NK,22,branch_bound,0.4122018814086914,0.0
NK,20,dynamic_weight,1.257256031036377,0.0
ZKC,15,dynamic_cost,0.01332402229309082,0.0
NK,25,solve_ftapas_50,0.04058074951171875,0.0
ZKC,22,branch_bound,1.6435487270355225,0.0
ZKC,20,solve_ftapas_70,0.0069086551666259766,1.0
NK,20,dynamic_cost,0.020627975463867188,0.0
ZKW,15,dynamic_weight,0.6155402660369873,0.0
ZKC,4,greedy_redux,3.528594970703125e-05,0.0
NK,27,dynamic_cost,0.00017452239990234375,0.0
ZKC,22,greedy_redux,6.246566772460938e-05,1559.0
ZKC,4,solve_ftapas_70,0.00033211708068847656,0.0
ZKW,4,solve_ftapas_30,0.00033092498779296875,0.0
ZKC,25,solve_ftapas_70,0.034662723541259766,55.0
NK,4,dynamic_cost,2.9087066650390625e-05,0.0
ZKC,27,branch_bound,173.72463655471802,0.0
ZKC,27,solve_ftapas_30,0.10805892944335938,13.0
ZKW,22,solve_ftapas_30,0.02016925811767578,0.0
ZKC,22,branch_bound,5.5204689502716064,0.0
ZKC,10,solve_ftapas_50,0.002944469451904297,67.0
ZKC,10,dynamic_weight,0.2559814453125,0.0
ZKW,22,solve_ftapas_70,0.006734371185302734,0.0
NK,27,solve_ftapas_70,0.0320439338684082,0.0
ZKW,4,solve_ftapas_30,0.00039887428283691406,46.0
ZKC,10,solve_ftapas_50,0.002642393112182617,30.0
ZKW,4,branch_bound,7.987022399902344e-05,0.0
ZKC,10,solve_ftapas_30,0.003713846206665039,0.0
NK,15,solve_ftapas_30,0.01669931411743164,0.0
NK,20,dynamic_weight,0.5823593139648438,0.0
NK,15,solve_ftapas_70,0.0029511451721191406,77.0
NK,25,greedy_redux,5.054473876953125e-05,0.0
NK,20,greedy_redux,3.0279159545898438e-05,574.0
NK,20,solve_ftapas_30,0.017913103103637695,0.0
ZKC,4,greedy_simple,1.621246337890625e-05,0.0
ZKC,22,solve_ftapas_70,0.009973526000976562,9.0
ZKC,25,greedy_redux,4.315376281738281e-05,449.0
NK,25,solve_ftapas_15,0.1320817470550537,0.0
ZKW,27,solve_ftapas_15,0.12909173965454102,0.0
ZKC,27,greedy_redux,0.00011134147644042969,431.0
ZKC,20,greedy_simple,4.4345855712890625e-05,449.0
NK,4,branch_bound,6.937980651855469e-05,0.0
NK,20,solve_ftapas_70,0.016376256942749023,174.0
ZKW,4,greedy_redux,6.222724914550781e-05,0.0
NK,25,solve_ftapas_70,0.03624773025512695,0.0
ZKC,25,branch_bound,32.124717473983765,0.0
ZKC,25,dynamic_cost,0.063751220703125,0.0
NK,15,solve_ftapas_30,0.013995885848999023,0.0
ZKC,10,solve_ftapas_30,0.0050487518310546875,0.0
NK,4,solve_ftapas_30,0.0004515647888183594,24.0
ZKW,4,branch_bound,0.0001437664031982422,0.0
ZKC,27,dynamic_cost,0.0771331787109375,0.0
ZKC,4,dynamic_weight,0.04497051239013672,0.0
ZKC,4,dynamic_weight,0.04523062705993652,0.0
ZKW,4,dynamic_weight,0.07363724708557129,0.0
NK,22,solve_ftapas_70,0.019379854202270508,0.0
NK,10,solve_ftapas_70,0.0023813247680664062,0.0
NK,22,solve_ftapas_30,0.04871964454650879,0.0
ZKW,4,dynamic_weight,0.03411078453063965,0.0
ZKC,10,greedy_redux,4.863739013671875e-05,292.0
NK,4,greedy_simple,1.9073486328125e-05,0.0
NK,4,dynamic_cost,2.0742416381835938e-05,0.0
ZKW,22,dynamic_weight,1.1816012859344482,0.0
ZKC,27,solve_ftapas_30,0.09847044944763184,35.0
NK,15,dynamic_weight,0.2357642650604248,0.0
ZKC,4,dynamic_weight,0.04725241661071777,0.0
ZKW,4,dynamic_weight,0.03893446922302246,0.0
NK,10,greedy_redux,4.315376281738281e-05,0.0
NK,15,dynamic_weight,0.5590200424194336,0.0
ZKC,20,solve_ftapas_30,0.03779458999633789,7.0
NK,4,solve_ftapas_15,0.0006563663482666016,0.0
ZKC,4,solve_ftapas_70,0.0002837181091308594,0.0
NK,22,solve_ftapas_70,0.02105093002319336,0.0
ZKW,4,solve_ftapas_70,0.00030159950256347656,0.0
NK,10,solve_ftapas_70,0.002164602279663086,0.0
NK,10,solve_ftapas_30,0.004204750061035156,0.0
NK,25,greedy_simple,5.6743621826171875e-05,141.0
NK,25,solve_ftapas_30,0.060975074768066406,0.0
NK,4,solve_ftapas_30,0.000438690185546875,0.0
ZKW,4,dynamic_cost,4.38690185546875e-05,0.0
ZKC,4,solve_ftapas_15,0.0006422996520996094,0.0
NK,4,solve_ftapas_30,0.0004286766052246094,0.0
ZKC,25,solve_ftapas_50,0.046964406967163086,40.0
ZKC,25,solve_ftapas_50,0.04543948173522949,10.0
NK,27,solve_ftapas_15,0.1546938419342041,0.0
ZKW,4,branch_bound,0.00013875961303710938,0.0
ZKC,15,greedy_redux,6.008148193359375e-05,100.0
NK,15,greedy_simple,4.220008850097656e-05,158.0
NK,15,solve_ftapas_15,0.025394201278686523,0.0
ZKC,25,branch_bound,13.753204584121704,0.0
ZKC,10,greedy_redux,4.982948303222656e-05,0.0
ZKW,15,greedy_simple,2.9802322387695312e-05,832.0
ZKC,15,branch_bound,0.09577035903930664,0.0
ZKW,22,greedy_redux,0.00010824203491210938,0.0
NK,10,solve_ftapas_30,0.003403902053833008,0.0
ZKC,20,solve_ftapas_70,0.01574420928955078,23.0
ZKC,22,greedy_simple,4.887580871582031e-05,1280.0
ZKC,25,dynamic_cost,0.09605932235717773,0.0
ZKC,10,solve_ftapas_50,0.0017893314361572266,159.0
ZKW,4,solve_ftapas_50,0.00030541419982910156,2381.0
NK,22,greedy_simple,5.507469177246094e-05,179.0
NK,4,greedy_simple,1.9550323486328125e-05,0.0
ZKW,22,branch_bound,0.00048732757568359375,0.0
ZKC,4,greedy_redux,1.7642974853515625e-05,1176.0
ZKW,4,solve_ftapas_30,0.0001823902130126953,0.0
ZKC,4,dynamic_cost,2.47955322265625e-05,0.0
ZKC,20,dynamic_weight,1.1065821647644043,0.0
ZKC,27,solve_ftapas_15,0.09549808502197266,13.0
ZKW,4,solve_ftapas_70,0.0002651214599609375,0.0
NK,10,branch_bound,0.0005049705505371094,0.0
NK,10,solve_ftapas_50,0.0026426315307617188,0.0
ZKC,20,solve_ftapas_30,0.03957390785217285,45.0
ZKC,15,dynamic_weight,0.305736780166626,0.0
ZKW,15,solve_ftapas_70,0.002479076385498047,397.0
NK,10,dynamic_cost,5.817413330078125e-05,0.0
ZKC,22,solve_ftapas_30,0.062497854232788086,2.0
ZKC,4,solve_ftapas_70,0.0003151893615722656,160.0
NK,20,solve_ftapas_70,0.014171600341796875,0.0
ZKW,15,solve_ftapas_70,0.00542140007019043,2881.0
NK,4,solve_ftapas_50,0.000347137451171875,0.0
ZKC,20,solve_ftapas_15,0.0331876277923584,0.0
ZKC,15,solve_ftapas_70,0.00402522087097168,74.0
ZKC,4,solve_ftapas_50,0.00031495094299316406,0.0
NK,25,solve_ftapas_15,0.06649422645568848,0.0
NK,22,dynamic_cost,8.630752563476562e-05,0.0
NK,15,branch_bound,0.0013613700866699219,0.0
NK,25,solve_ftapas_15,0.06824898719787598,0.0
ZKC,27,solve_ftapas_30,0.04269671440124512,0.0
NK,22,dynamic_cost,0.017522573471069336,0.0
NK,15,branch_bound,0.0003161430358886719,0.0
ZKC,10,dynamic_weight,0.26913905143737793,0.0
ZKC,10,solve_ftapas_15,0.008846759796142578,0.0
NK,4,greedy_redux,3.147125244140625e-05,0.0
ZKC,15,dynamic_cost,0.08228182792663574,0.0
NK,4,dynamic_cost,2.6702880859375e-05,0.0
ZKW,4,solve_ftapas_50,0.00022029876708984375,0.0
NK,22,solve_ftapas_70,0.022871017456054688,0.0
ZKC,4,greedy_redux,2.7418136596679688e-05,0.0
ZKC,27,solve_ftapas_70,0.04581952095031738,38.0
ZKC,20,solve_ftapas_50,0.02313065528869629,0.0
ZKW,4,greedy_simple,2.2411346435546875e-05,529.0
NK,10,solve_ftapas_15,0.007313251495361328,0.0
ZKW,22,solve_ftapas_50,0.010297060012817383,0.0
NK,10,greedy_redux,3.8623809814453125e-05,59.0
NK,15,dynamic_weight,0.44662976264953613,0.0
ZKC,4,dynamic_cost,4.982948303222656e-05,0.0
ZKC,27,solve_ftapas_30,0.09489774703979492,19.0
ZKC,27,solve_ftapas_70,0.04459261894226074,61.0
ZKC,4,greedy_redux,3.075599670410156e-05,96.0
ZKC,22,greedy_redux,6.270408630371094e-05,1005.0
ZKW,4,solve_ftapas_70,0.00026154518127441406,0.0
NK,22,solve_ftapas_70,0.02300548553466797,323.0
ZKC,10,greedy_simple,3.147125244140625e-05,0.0
ZKW,4,dynamic_cost,3.123283386230469e-05,0.0
NK,4,solve_ftapas_70,0.00033664703369140625,0.0
ZKC,4,greedy_redux,2.7418136596679688e-05,1232.0
ZKW,10,greedy_simple,2.6464462280273438e-05,1746.0
NK,22,branch_bound,0.0011589527130126953,0.0
ZKC,4,dynamic_cost,3.9577484130859375e-05,0.0
ZKW,22,solve_ftapas_15,0.04846334457397461,0.0
ZKC,27,greedy_simple,5.626678466796875e-05,1376.0
ZKW,4,solve_ftapas_50,0.0002999305725097656,0.0
ZKW,10,greedy_redux,3.7670135498046875e-05,0.0
ZKC,4,greedy_simple,1.9311904907226562e-05,0.0
ZKC,20,solve_ftapas_30,0.03615570068359375,4.0
ZKC,25,dynamic_weight,1.9666244983673096,0.0
ZKC,25,branch_bound,13.246597290039062,0.0
NK,27,branch_bound,0.003206968307495117,0.0
NK,27,solve_ftapas_70,0.019733667373657227,0.0
NK,4,dynamic_cost,3.981590270996094e-05,0.0
ZKC,15,solve_ftapas_30,0.007193803787231445,0.0
ZKW,15,solve_ftapas_70,0.0019905567169189453,0.0
NK,25,solve_ftapas_30,0.06976771354675293,0.0
ZKW,4,greedy_redux,6.890296936035156e-05,0.0
ZKW,4,dynamic_weight,0.059674978256225586,0.0
ZKC,22,dynamic_weight,1.4082667827606201,0.0
ZKW,10,dynamic_cost,0.0012969970703125,0.0
NK,15,solve_ftapas_30,0.010325431823730469,0.0
ZKC,4,solve_ftapas_15,0.0002892017364501953,0.0
ZKC,27,solve_ftapas_50,0.04454374313354492,46.0
ZKC,4,branch_bound,0.0001308917999267578,0.0
ZKC,4,greedy_simple,2.6464462280273438e-05,358.0
NK,22,solve_ftapas_70,0.009686946868896484,0.0
ZKW,4,greedy_redux,4.1961669921875e-05,0.0
NK,4,dynamic_weight,0.00932621955871582,0.0
NK,22,dynamic_cost,0.008887529373168945,0.0
NK,10,solve_ftapas_15,0.003880023956298828,0.0
NK,4,dynamic_cost,2.956390380859375e-05,0.0
ZKW,25,solve_ftapas_50,0.01070857048034668,0.0
ZKC,10,greedy_simple,2.0742416381835938e-05,0.0
ZKC,20,solve_ftapas_70,0.007920503616333008,4.0
ZKW,4,dynamic_weight,0.007025480270385742,0.0
ZKW,10,branch_bound,0.0011000633239746094,0.0
NK,10,solve_ftapas_15,0.0041582584381103516,0.0
NK,10,greedy_simple,1.811981201171875e-05,0.0
ZKC,27,greedy_simple,2.86102294921875e-05,1200.0
NK,15,solve_ftapas_30,0.006851673126220703,0.0
ZKC,25,solve_ftapas_15,0.07344865798950195,6.0
NK,27,greedy_simple,3.0517578125e-05,542.0
ZKW,20,solve_ftapas_50,0.004099369049072266,0.0
ZKC,15,greedy_simple,2.1457672119140625e-05,1065.0
ZKW,10,dynamic_cost,0.00015997886657714844,0.0
ZKC,4,dynamic_weight,0.018227815628051758,0.0
NK,25,solve_ftapas_70,0.013838052749633789,0.0
NK,22,solve_ftapas_30,0.022266626358032227,0.0
ZKC,22,greedy_simple,3.218650817871094e-05,631.0
ZKC,20,solve_ftapas_50,0.011608123779296875,4.0
NK,25,solve_ftapas_15,0.07366061210632324,0.0
NK,25,greedy_simple,2.9325485229492188e-05,0.0
ZKC,22,dynamic_weight,0.7953424453735352,0.0
NK,10,solve_ftapas_50,0.0013713836669921875,0.0
ZKC,25,greedy_redux,4.887580871582031e-05,935.0
NK,22,dynamic_cost,0.03057074546813965,0.0
NK,22,solve_ftapas_15,0.04835319519042969,0.0
ZKC,4,branch_bound,0.00010657310485839844,0.0
NK,10,greedy_redux,3.123283386230469e-05,0.0
NK,10,greedy_redux,1.9073486328125e-05,726.0
ZKW,4,dynamic_cost,2.3365020751953125e-05,0.0
NK,27,solve_ftapas_30,0.03901171684265137,0.0
ZKC,27,dynamic_cost,0.03630471229553223,0.0
ZKC,20,greedy_simple,5.269050598144531e-05,499.0
ZKW,4,branch_bound,9.846687316894531e-05,0.0
ZKW,10,solve_ftapas_30,0.0020034313201904297,0.0
ZKC,25,greedy_simple,5.340576171875e-05,449.0
ZKC,15,solve_ftapas_30,0.007936954498291016,0.0
ZKW,4,solve_ftapas_30,0.00036787986755371094,0.0
ZKW,4,solve_ftapas_30,0.00021266937255859375,0.0
ZKC,27,dynamic_cost,0.03929018974304199,0.0
ZKC,27,greedy_simple,6.151199340820312e-05,1224.0
ZKC,22,solve_ftapas_30,0.020345687866210938,43.0
ZKC,4,branch_bound,0.00016546249389648438,0.0
ZKW,4,solve_ftapas_15,0.00048542022705078125,0.0
NK,15,branch_bound,0.006379127502441406,0.0
ZKC,20,branch_bound,2.9686968326568604,0.0
ZKW,4,greedy_redux,8.177757263183594e-05,0.0
NK,20,solve_ftapas_15,0.029208660125732422,0.0
ZKC,20,branch_bound,0.8422582149505615,0.0
NK,25,branch_bound,1.0539584159851074,0.0
ZKC,15,greedy_redux,3.337860107421875e-05,1516.0
ZKC,10,solve_ftapas_70,0.0011200904846191406,0.0
ZKC,10,solve_ftapas_15,0.0037446022033691406,0.0
ZKC,4,dynamic_cost,8.392333984375e-05,0.0
ZKC,15,greedy_redux,3.361701965332031e-05,1025.0
ZKC,4,greedy_simple,1.3828277587890625e-05,0.0
NK,20,greedy_simple,2.1219253540039062e-05,110.0
ZKW,10,branch_bound,0.0002372264862060547,0.0
ZKC,20,solve_ftapas_30,0.02088165283203125,11.0
NK,25,dynamic_weight,2.215665102005005,0.0
ZKC,10,dynamic_weight,0.1490325927734375,0.0
ZKC,25,solve_ftapas_15,0.14375567436218262,2.0
ZKC,27,solve_ftapas_50,0.06506729125976562,16.0
ZKC,10,solve_ftapas_50,0.003287792205810547,13.0
ZKC,22,dynamic_weight,1.41575288772583,0.0
NK,22,solve_ftapas_70,0.018324851989746094,0.0
ZKW,4,greedy_redux,0.00014495849609375,0.0
ZKC,20,greedy_simple,4.4345855712890625e-05,84.0
NK,10,greedy_redux,3.719329833984375e-05,260.0
ZKC,22,solve_ftapas_15,0.09717297554016113,0.0
ZKC,4,solve_ftapas_15,0.0005807876586914062,0.0
NK,20,branch_bound,0.03737497329711914,0.0
ZKW,4,dynamic_weight,0.0230557918548584,0.0
ZKC,20,solve_ftapas_30,0.023566007614135742,11.0
ZKC,27,dynamic_weight,1.1449027061462402,0.0
NK,20,solve_ftapas_30,0.01956009864807129,0.0
NK,27,greedy_redux,6.985664367675781e-05,0.0
ZKW,15,solve_ftapas_15,0.00908803939819336,0.0
NK,22,branch_bound,0.003894329071044922,0.0
ZKC,22,greedy_redux,7.009506225585938e-05,0.0
NK,25,solve_ftapas_50,0.02137279510498047,0.0
NK,10,greedy_redux,3.933906555175781e-05,0.0
NK,20,greedy_simple,2.8848648071289062e-05,334.0
NK,25,dynamic_cost,0.03273892402648926,0.0
NK,22,dynamic_cost,0.0031516551971435547,0.0
NK,25,solve_ftapas_70,0.012538909912109375,0.0
ZKC,22,solve_ftapas_50,0.015051841735839844,25.0
ZKW,4,greedy_simple,2.3126602172851562e-05,262.0
ZKC,4,solve_ftapas_30,0.0002734661102294922,0.0
NK,27,solve_ftapas_50,0.02804279327392578,0.0
ZKC,20,greedy_simple,4.6253204345703125e-05,0.0
NK,4,greedy_simple,2.002716064453125e-05,584.0
ZKC,15,dynamic_cost,0.00616908073425293,0.0
ZKC,10,greedy_redux,3.838539123535156e-05,1299.0
NK,10,greedy_simple,2.765655517578125e-05,143.0
ZKW,4,dynamic_cost,1.9311904907226562e-05,0.0
ZKW,4,branch_bound,7.891654968261719e-05,0.0
NK,15,solve_ftapas_30,0.008151054382324219,0.0
ZKW,4,branch_bound,9.942054748535156e-05,0.0
ZKW,10,solve_ftapas_30,0.0017185211181640625,0.0
ZKC,27,solve_ftapas_30,0.0432744026184082,6.0
ZKW,20,solve_ftapas_30,0.012223482131958008,0.0
NK,4,greedy_redux,2.574920654296875e-05,0.0
ZKC,15,greedy_redux,4.9114227294921875e-05,330.0
ZKC,20,greedy_simple,4.1961669921875e-05,666.0
NK,25,solve_ftapas_30,0.03003406524658203,0.0
NK,4,dynamic_cost,3.0040740966796875e-05,0.0
NK,20,dynamic_weight,1.0453829765319824,0.0
NK,10,dynamic_cost,0.002098560333251953,0.0
NK,20,greedy_simple,4.673004150390625e-05,607.0
NK,25,solve_ftapas_70,0.030760765075683594,0.0
ZKW,10,branch_bound,0.0007250308990478516,0.0
ZKC,10,dynamic_weight,0.09976053237915039,0.0
ZKW,4,solve_ftapas_30,0.00019216537475585938,4304.0
ZKW,10,dynamic_cost,9.489059448242188e-05,0.0
ZKW,27,solve_ftapas_15,0.10755228996276855,0.0
ZKC,25,solve_ftapas_30,0.0717320442199707,22.0
NK,22,branch_bound,0.0015811920166015625,0.0
ZKC,10,dynamic_cost,0.002104520797729492,0.0
ZKW,4,dynamic_cost,3.0040740966796875e-05,0.0
NK,27,dynamic_weight,1.2574007511138916,0.0
NK,4,dynamic_weight,0.010609626770019531,0.0
ZKC,4,solve_ftapas_15,0.0003707408905029297,0.0
ZKW,10,solve_ftapas_70,0.0008442401885986328,0.0
ZKC,22,greedy_redux,4.363059997558594e-05,545.0
ZKW,27,greedy_simple,2.2411346435546875e-05,6752.0
ZKC,25,solve_ftapas_50,0.04277372360229492,0.0
ZKC,25,solve_ftapas_30,0.07235598564147949,30.0
ZKC,15,solve_ftapas_30,0.01750326156616211,0.0
NK,27,solve_ftapas_70,0.04411172866821289,0.0
ZKC,15,greedy_simple,4.029273986816406e-05,557.0
NK,22,greedy_simple,4.124641418457031e-05,330.0
ZKC,10,dynamic_cost,0.0016133785247802734,0.0
NK,10,solve_ftapas_70,0.0019521713256835938,408.0
NK,25,dynamic_cost,0.006577491760253906,0.0
ZKC,27,solve_ftapas_50,0.06098675727844238,0.0
NK,22,solve_ftapas_15,0.08644270896911621,0.0
ZKC,20,solve_ftapas_50,0.022709369659423828,8.0
ZKC,15,greedy_simple,3.9577484130859375e-05,232.0
NK,10,solve_ftapas_50,0.002289295196533203,0.0
NK,4,dynamic_weight,0.026395797729492188,0.0
NK,15,greedy_redux,4.649162292480469e-05,0.0
ZKC,4,dynamic_cost,3.933906555175781e-05,0.0
ZKW,4,solve_ftapas_30,0.0003540515899658203,0.0
ZKC,15,greedy_redux,4.792213439941406e-05,1193.0
NK,27,solve_ftapas_70,0.038484811782836914,0.0
ZKC,4,greedy_redux,2.6464462280273438e-05,567.0
ZKC,4,solve_ftapas_70,0.0002949237823486328,0.0
NK,10,solve_ftapas_30,0.0038559436798095703,0.0
ZKC,4,solve_ftapas_50,0.0003273487091064453,0.0
ZKW,4,greedy_redux,6.270408630371094e-05,0.0
ZKW,4,branch_bound,0.00021386146545410156,0.0
ZKW,10,dynamic_cost,0.0001347064971923828,0.0
NK,22,branch_bound,0.005736827850341797,0.0
NK,25,solve_ftapas_15,0.129486083984375,0.0
NK,4,dynamic_weight,0.010577917098999023,0.0
ZKW,4,dynamic_weight,0.03452253341674805,0.0
ZKW,15,dynamic_cost,0.00023317337036132812,0.0
NK,27,dynamic_weight,1.8567478656768799,0.0
ZKC,10,solve_ftapas_70,0.0022187232971191406,14.0
ZKC,10,dynamic_cost,0.0019021034240722656,0.0
NK,27,dynamic_weight,1.2163784503936768,0.0
NK,4,solve_ftapas_30,0.00025534629821777344,0.0
NK,15,solve_ftapas_30,0.0076122283935546875,0.0
ZKW,4,solve_ftapas_30,0.000194549560546875,0.0
NK,10,branch_bound,0.0006802082061767578,0.0
ZKW,4,solve_ftapas_70,0.0001747608184814453,0.0
NK,15,greedy_redux,3.910064697265625e-05,787.0
NK,10,dynamic_cost,0.001684427261352539,0.0
NK,20,branch_bound,0.0018095970153808594,0.0
ZKW,4,branch_bound,7.152557373046875e-05,0.0
NK,22,dynamic_weight,1.096973180770874,0.0
ZKW,27,solve_ftapas_50,0.019027233123779297,0.0
