method,result,elapsed,args
solve_greedy,32636.0,3.981590270996094e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,38961.0,0.011994123458862305,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,32636.0,0.04870891571044922,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,35461.0,4.792213439941406e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,26235.0,0.015023231506347656,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,39874.0,4.9114227294921875e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,39874.0,0.02669811248779297,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,38288.0,0.019418954849243164,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,38288.0,0.015724897384643555,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,34363.0,0.6287858486175537,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,34363.0,0.020824909210205078,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,25792.0,6.818771362304688e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,38288.0,0.029870033264160156,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,35461.0,4.982948303222656e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,39874.0,0.5687370300292969,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,25792.0,0.619560956954956,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,25792.0,0.005674123764038086,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,38872.0,4.673004150390625e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,34306.0,0.01827096939086914,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,25792.0,4.506111145019531e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,38288.0,0.013818979263305664,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,39874.0,0.7110559940338135,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,34306.0,0.0238339900970459,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,34363.0,1.0994019508361816,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,39874.0,0.008020162582397461,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,25792.0,1.3747758865356445,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,34363.0,0.017433881759643555,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,34151.0,4.887580871582031e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,26235.0,0.01031494140625,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,38288.0,1.4545741081237793,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,38961.0,0.024911880493164062,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,35461.0,0.008564949035644531,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,34363.0,0.006799221038818359,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,39330.0,0.005405902862548828,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,26235.0,0.003484010696411133,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,25792.0,0.006031036376953125,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,25792.0,7.200241088867188e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,39060.0,4.410743713378906e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,39060.0,4.1961669921875e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,38961.0,1.44340181350708,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,26092.0,5.602836608886719e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,39330.0,0.04190373420715332,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,34306.0,0.07012200355529785,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,39330.0,0.02522897720336914,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,26235.0,0.7296371459960938,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,35461.0,1.47822904586792,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,26235.0,1.5188930034637451,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,26092.0,5.030632019042969e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,39330.0,0.06197404861450195,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,38961.0,0.01898980140686035,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,34363.0,0.04061484336853027,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,35461.0,0.006043910980224609,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,25792.0,0.00963592529296875,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,38288.0,0.029407024383544922,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,38872.0,4.76837158203125e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,32636.0,1.6379530429840088,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,32636.0,0.002662181854248047,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,38961.0,0.007364034652709961,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,35461.0,0.003762960433959961,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,35461.0,1.3412678241729736,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,39330.0,0.9069890975952148,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,38872.0,8.0108642578125e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,39874.0,4.935264587402344e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,32636.0,0.04449319839477539,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,39874.0,0.0171968936920166,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,39874.0,0.014843940734863281,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,38288.0,5.1021575927734375e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,38288.0,0.0263369083404541,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,34151.0,4.7206878662109375e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,35461.0,0.8052349090576172,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,32636.0,0.9554989337921143,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,38288.0,0.06003570556640625,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,34151.0,5.0067901611328125e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,26235.0,0.008195877075195312,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,34151.0,4.506111145019531e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,26235.0,0.6796150207519531,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,38288.0,5.6743621826171875e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,34306.0,0.02788090705871582,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,32636.0,0.0038051605224609375,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,32636.0,5.2928924560546875e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,34306.0,0.021034955978393555,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,35461.0,0.027156829833984375,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,34306.0,0.7643318176269531,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,25792.0,0.010938167572021484,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,32636.0,0.01147317886352539,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,35461.0,0.03669381141662598,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,34363.0,0.0486910343170166,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,32636.0,4.601478576660156e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,35461.0,0.008765935897827148,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,34363.0,0.016947269439697266,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,32636.0,5.412101745605469e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,34363.0,0.013442754745483398,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,38961.0,0.012042045593261719,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,32636.0,4.792213439941406e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,39330.0,0.838313102722168,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,34151.0,0.00021600723266601562,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,39330.0,0.8495101928710938,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,26235.0,0.008882999420166016,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,34306.0,0.06321978569030762,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,35461.0,0.030871868133544922,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,32636.0,0.041031837463378906,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,32636.0,0.050054073333740234,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,34306.0,1.2661011219024658,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,39330.0,0.026871919631958008,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,35461.0,1.6349356174468994,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,39330.0,0.028018951416015625,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,39874.0,5.817413330078125e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,35461.0,1.6508400440216064,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,39874.0,6.508827209472656e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,26092.0,6.508827209472656e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,38288.0,0.022478103637695312,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,25792.0,0.004683971405029297,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,25792.0,0.002768993377685547,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,26092.0,4.506111145019531e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,38961.0,1.5894420146942139,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,39060.0,5.1975250244140625e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,26235.0,1.619607925415039,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,26092.0,5.507469177246094e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,38961.0,1.1731150150299072,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,25792.0,0.004045963287353516,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,25792.0,0.010171890258789062,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,38288.0,4.506111145019531e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,34363.0,1.7043089866638184,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,38288.0,0.01873302459716797,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,32636.0,1.895986795425415,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,34306.0,0.7334299087524414,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,39330.0,0.012207984924316406,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,25792.0,4.7206878662109375e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,38288.0,1.6495378017425537,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,25792.0,5.0067901611328125e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,34306.0,0.024603843688964844,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,35461.0,5.984306335449219e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,25792.0,0.002665996551513672,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,32636.0,0.0013611316680908203,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,25792.0,0.009400129318237305,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,34306.0,0.039968013763427734,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,25792.0,0.007788181304931641,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,38288.0,0.008140087127685547,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,39874.0,0.029916048049926758,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,39874.0,0.009026765823364258,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,34363.0,0.7410190105438232,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,26235.0,0.004540920257568359,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,34363.0,0.00869297981262207,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,34363.0,4.7206878662109375e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,25792.0,0.005324840545654297,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,38961.0,0.06183314323425293,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,26235.0,0.009610176086425781,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,39060.0,4.291534423828125e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,38872.0,4.506111145019531e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,34363.0,0.03487110137939453,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,35461.0,0.007413148880004883,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,32636.0,0.007399797439575195,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,26235.0,0.010113000869750977,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,39874.0,0.010528087615966797,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,25792.0,0.002933025360107422,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,26235.0,0.02609109878540039,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,25792.0,4.57763671875e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,39874.0,0.006339073181152344,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,35461.0,4.410743713378906e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,34363.0,0.03175997734069824,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,39874.0,0.027200937271118164,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,39330.0,1.121992826461792,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,38288.0,5.698204040527344e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,39330.0,0.8031563758850098,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,26235.0,0.02265191078186035,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,32636.0,5.1021575927734375e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,39874.0,0.01719498634338379,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,32636.0,1.1936662197113037,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,38288.0,5.1975250244140625e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,35461.0,0.039730072021484375,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,38288.0,0.030408143997192383,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,39330.0,0.012337207794189453,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,38288.0,0.015841007232666016,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,38288.0,0.028264999389648438,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,32636.0,0.016804218292236328,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,38961.0,0.035659074783325195,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,38288.0,0.016566991806030273,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,26235.0,0.004930973052978516,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,38961.0,1.190412998199463,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,34363.0,5.3882598876953125e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_bruteforce,39874.0,0.009208202362060547,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_greedy,26092.0,4.601478576660156e-05,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_branch_bound,35461.0,0.021252870559692383,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,39330.0,1.1703028678894043,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,35461.0,1.042175054550171,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,39874.0,1.0465669631958008,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,38288.0,1.0843992233276367,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,38961.0,0.6374490261077881,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,35461.0,0.4836440086364746,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,26235.0,1.0193159580230713,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
solve_dynamic_cost,35461.0,1.0528309345245361,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni
