opcount,elapsed,optimizations,size,itype
27,0.0001929259999826627,set(),4,ZR
25,9.839599999850179e-05,set(),4,ZR
29,0.00010647800002061558,set(),4,ZR
10,4.897700000583427e-05,set(),4,ZR
4,2.561299999115363e-05,set(),4,ZR
29,0.0001114099999881546,set(),4,ZR
29,0.00021339099998840538,set(),4,ZR
4,2.829999999676147e-05,set(),4,ZR
9,4.241599998522361e-05,set(),4,ZR
31,0.00011061800000788935,set(),4,ZR
23,9.492399999544432e-05,set(),4,ZR
29,9.861600000249382e-05,set(),4,ZR
27,0.0001620569999829513,set(),4,ZR
4,2.5859999993826932e-05,set(),4,ZR
27,0.00011847400000419839,set(),4,ZR
21,9.678300000359741e-05,set(),4,ZR
25,9.881899998731569e-05,set(),4,ZR
19,7.433700000092358e-05,set(),4,ZR
31,0.00015915199998062235,set(),4,ZR
21,8.610600002612046e-05,set(),4,ZR
27,0.00010203200000091783,set(),4,ZR
12,5.9900999985984527e-05,set(),4,ZR
4,2.55300000162606e-05,set(),4,ZR
27,0.00010735300000419556,set(),4,ZR
5,3.595900000163965e-05,set(),4,ZR
19,9.41790000013043e-05,set(),4,ZR
27,9.554899997965549e-05,set(),4,ZR
29,0.00011113700000464632,set(),4,ZR
14,7.537400000501293e-05,set(),4,ZR
27,0.0001105300000006082,set(),4,ZR
10,4.369100000189974e-05,set(),4,ZR
16,0.00010021800000004077,set(),4,ZR
29,0.0001647550000143383,set(),4,ZR
29,0.0002440309999940382,set(),4,ZR
21,8.429999999748361e-05,set(),4,ZR
21,8.019700001682395e-05,set(),4,ZR
4,2.642000001173983e-05,set(),4,ZR
4,6.128799998350587e-05,set(),4,ZR
25,9.206000001427128e-05,set(),4,ZR
29,0.00010373099999583246,set(),4,ZR
20,7.757100001981598e-05,set(),4,ZR
29,0.00011163900001065485,set(),4,ZR
8,4.159499999900618e-05,set(),4,ZR
3,1.8847999996296494e-05,set(),4,ZR
29,0.00010457100000849096,set(),4,ZR
29,0.00011266399999954047,set(),4,ZR
6,3.183399999784342e-05,set(),4,ZR
16,6.103799998413706e-05,set(),4,ZR
6,3.171200000906538e-05,set(),4,ZR
13,5.251299998576542e-05,set(),4,ZR
4,2.629499999784457e-05,set(),4,ZR
19,7.827400000337548e-05,set(),4,ZR
29,0.00010390299999585295,set(),4,ZR
10,4.3385999987322066e-05,set(),4,ZR
27,9.796599999845057e-05,set(),4,ZR
6,3.1368999998449e-05,set(),4,ZR
4,2.573700001562429e-05,set(),4,ZR
4,2.6041000012355653e-05,set(),4,ZR
6,3.202999999984968e-05,set(),4,ZR
31,0.00011566800000650801,set(),4,ZR
14,6.039900000587295e-05,set(),4,ZR
23,0.00019751100001030863,set(),4,ZR
29,0.0001296290000141198,set(),4,ZR
6,3.1658000011702825e-05,set(),4,ZR
21,0.00016815899999755857,set(),4,ZR
3,1.885300000026291e-05,set(),4,ZR
29,0.0001033220000010715,set(),4,ZR
14,0.00010223500001416141,set(),4,ZR
10,5.2423999989059666e-05,set(),4,ZR
10,4.307500000777509e-05,set(),4,ZR
29,0.00013510700000551878,set(),4,ZR
25,0.00010397100001569015,set(),4,ZR
29,0.0001339869999981147,set(),4,ZR
29,0.00012363299998696675,set(),4,ZR
29,0.00010887499999512329,set(),4,ZR
17,8.847399999467598e-05,set(),4,ZR
3,1.865799998768125e-05,set(),4,ZR
14,6.790599999817459e-05,set(),4,ZR
15,7.340900000940564e-05,set(),4,ZR
14,6.81180000015047e-05,set(),4,ZR
9,4.467100001193103e-05,set(),4,ZR
27,0.0001386300000092433,set(),4,ZR
3,2.2834000020566236e-05,set(),4,ZR
4,2.6278999996520724e-05,set(),4,ZR
14,6.211299998426512e-05,set(),4,ZR
25,0.0001015969999969002,set(),4,ZR
12,5.7442000013452343e-05,set(),4,ZR
27,9.817299999781426e-05,set(),4,ZR
23,8.696699998722579e-05,set(),4,ZR
3,2.2142000005942464e-05,set(),4,ZR
29,0.00012059899998462242,set(),4,ZR
27,0.00011926700000230994,set(),4,ZR
9,6.93169999976817e-05,set(),4,ZR
29,0.00011219499998560423,set(),4,ZR
12,5.4521999999224136e-05,set(),4,ZR
29,0.00015356399998722736,set(),4,ZR
27,9.818200001632249e-05,set(),4,ZR
29,0.00010334999998917738,set(),4,ZR
29,0.0001056090000020049,set(),4,ZR
27,9.821099999385297e-05,set(),4,ZR
29,0.00010896699998852455,set(),4,ZR
25,0.00010742899999627298,set(),4,ZR
27,0.0001325459999748091,set(),4,ZR
29,0.00010709000000019842,set(),4,ZR
29,9.810199998128155e-05,set(),4,ZR
3,3.2454000006509887e-05,set(),4,ZR
18,6.6782999994075e-05,set(),4,ZR
13,5.5059999994000464e-05,set(),4,ZR
25,9.550199999353026e-05,set(),4,ZR
29,0.00010377399999583758,set(),4,ZR
13,5.2743999987114876e-05,set(),4,ZR
27,9.722699999770157e-05,set(),4,ZR
12,6.057799998870905e-05,set(),4,ZR
27,0.00010486100001116938,set(),4,ZR
