opcount,elapsed,optimizations,size,itype
2,3.518700032145716e-05,"{'residuals', 'weight'}",4,NR
1,2.224099989689421e-05,"{'residuals', 'weight'}",25,NR
174,0.0021256440004435717,"{'residuals', 'weight'}",20,NR
67108863,294.37999221200016,set(),25,NR
65535,0.2852806959999725,set(),15,ZR
1,2.0108000171603635e-05,"{'residuals', 'weight'}",15,NR
4697,0.030535412000062934,"{'residuals', 'weight'}",15,ZR
6,6.366999969031895e-05,"{'residuals', 'weight'}",4,ZR
880,0.003890541000146186,set(),22,ZR
8388607,37.6229213710003,set(),22,ZR
2097151,9.416994469999736,set(),20,ZR
152,0.0009684870001365198,set(),10,NR
23,0.00020501900053204736,set(),4,ZR
1,2.9537999580497853e-05,"{'residuals', 'weight'}",22,NR
21,0.00026668200007406995,set(),22,NR
3,4.282300051272614e-05,set(),25,NR
373,0.0038051159999668016,"{'residuals', 'weight'}",20,NR
1,2.1050000214017928e-05,set(),4,NR
1177609,7.254232459999912,"{'residuals', 'weight'}",22,ZR
2047,0.013910935000239988,set(),10,ZR
1,3.320500036352314e-05,"{'residuals', 'weight'}",22,NR
8388607,37.519310398000016,set(),22,ZR
673763,4.473604759999944,"{'residuals', 'weight'}",22,ZR
9,0.00017924099938682048,"{'residuals', 'weight'}",15,NR
8388607,37.565274274999865,set(),22,ZR
261,0.0016939329998422181,set(),10,NR
44,0.0005767340007878374,"{'residuals', 'weight'}",15,ZR
30,0.0003551379995769821,"{'residuals', 'weight'}",10,ZR
201189,1.352965449000294,"{'residuals', 'weight'}",20,ZR
65535,0.2863046500006021,set(),15,ZR
63,0.00032683799963706406,"{'residuals', 'weight'}",20,NR
189,0.001475316999858478,"{'residuals', 'weight'}",10,NR
65535,0.27800722300071357,set(),15,ZR
8388607,36.8335575860001,set(),22,NR
29,0.0007388829999399604,"{'residuals', 'weight'}",22,ZR
1,2.627400044730166e-05,"{'residuals', 'weight'}",15,NR
8388607,36.553551422000055,set(),22,NR
30,0.0002601039996079635,"{'residuals', 'weight'}",25,ZR
2047,0.011269044000073336,set(),10,ZR
176379,1.1100437039995086,"{'residuals', 'weight'}",20,ZR
2047,0.009491175999755797,set(),10,NR
2,3.849500080832513e-05,"{'residuals', 'weight'}",10,NR
20,0.0003384769997865078,"{'residuals', 'weight'}",25,ZR
257,0.001353921000372793,"{'residuals', 'weight'}",15,ZR
726175,4.5374912610004685,"{'residuals', 'weight'}",22,ZR
65535,0.27566387499973644,set(),15,NR
22,0.00020603999928425765,"{'residuals', 'weight'}",20,ZR
1,2.6157000320381485e-05,"{'residuals', 'weight'}",25,NR
51,0.0005332459995770478,"{'residuals', 'weight'}",20,ZR
15,0.00015187200006039347,"{'residuals', 'weight'}",4,ZR
9,9.576599950378295e-05,"{'residuals', 'weight'}",20,NR
8,7.552100032626186e-05,"{'residuals', 'weight'}",10,ZR
4593625,30.163300991999677,"{'residuals', 'weight'}",25,ZR
4382,0.036830766999628395,"{'residuals', 'weight'}",25,ZR
1019,0.005754447000072105,set(),10,NR
31,0.00012210199929540977,set(),4,NR
13,0.0001241370000570896,set(),15,NR
67108863,293.98542633299985,set(),25,NR
8388607,37.0820184639997,set(),22,NR
74769,0.37564310200014006,set(),20,ZR
1,2.2029999854566995e-05,"{'residuals', 'weight'}",4,NR
2047,0.012731444000564807,set(),10,ZR
141,0.0007699770003455342,"{'residuals', 'weight'}",10,NR
10,0.00011757700031012064,"{'residuals', 'weight'}",25,NR
22544389,98.02557622599943,set(),25,NR
22,0.0002461809999658726,set(),15,NR
23,0.0002636949993757298,"{'residuals', 'weight'}",4,ZR
8,0.00010357500013924437,set(),25,NR
12,0.00022776800051360624,"{'residuals', 'weight'}",15,ZR
1,2.6918999537883792e-05,"{'residuals', 'weight'}",20,NR
1,2.3375999262498226e-05,"{'residuals', 'weight'}",4,NR
7,0.00011037500007660128,"{'residuals', 'weight'}",25,NR
1,2.410400065855356e-05,"{'residuals', 'weight'}",10,NR
16,0.00025987600020016544,"{'residuals', 'weight'}",20,NR
4465,0.025505261000034807,set(),22,ZR
4,5.53720001335023e-05,set(),4,NR
24,0.00029206299950601533,"{'residuals', 'weight'}",10,NR
27,0.00019404700015002163,set(),4,ZR
135,0.000940167999942787,"{'residuals', 'weight'}",25,ZR
5,3.941300019505434e-05,"{'residuals', 'weight'}",4,NR
7,5.330700059857918e-05,"{'residuals', 'weight'}",4,NR
11,5.5186999816214666e-05,set(),4,NR
104,0.0007800169996698969,set(),10,NR
1129,0.007258141000420437,set(),20,NR
530,0.002574332000222057,set(),25,ZR
67108863,298.2057826670007,set(),25,ZR
65535,0.2735381510001389,set(),15,ZR
4,5.7363000451005064e-05,set(),10,NR
35,0.00035033899985137396,"{'residuals', 'weight'}",22,NR
703,0.00258151900015946,set(),20,ZR
326,0.0021709650000047986,"{'residuals', 'weight'}",15,ZR
2097151,9.385702155999752,set(),20,ZR
1223395,8.066901314999996,"{'residuals', 'weight'}",22,ZR
6,9.99650001176633e-05,"{'residuals', 'weight'}",4,NR
2047,0.010463013999469695,set(),10,ZR
839,0.0028721959997710655,set(),20,ZR
51,0.0003497319994494319,"{'residuals', 'weight'}",10,NR
21,0.00016766699991421774,"{'residuals', 'weight'}",15,ZR
533,0.0018851450004149228,set(),15,ZR
9,6.317600036709337e-05,"{'residuals', 'weight'}",4,ZR
2097151,9.243431550999958,set(),20,NR
2597,0.019489700000121957,"{'residuals', 'weight'}",25,NR
505,0.003086466999775439,"{'residuals', 'weight'}",15,NR
719,0.0032162560000870144,set(),10,NR
11,5.348100057744887e-05,set(),4,ZR
2097151,9.325922586999695,set(),20,ZR
774189,4.971390970000357,"{'residuals', 'weight'}",22,ZR
6,9.959999988495838e-05,"{'residuals', 'weight'}",4,ZR
31,0.0002493559995855321,set(),4,ZR
2047,0.011094010000306298,set(),10,NR
6,0.00010443700011819601,"{'residuals', 'weight'}",4,ZR
296,0.0020964470004400937,set(),15,ZR
1,2.8143000236013904e-05,"{'residuals', 'weight'}",22,NR
1,1.6834000234666746e-05,set(),4,NR
3,4.778900074597914e-05,set(),4,ZR
65535,0.2865470329998061,set(),15,NR
2047,0.010048404000372102,set(),10,ZR
516,0.003162371999678726,set(),10,NR
31,0.0002472099995429744,set(),4,NR
25,0.00026291499943909,"{'residuals', 'weight'}",4,ZR
65535,0.2870290330001808,set(),15,NR
2117,0.012071224000465008,set(),25,ZR
3,3.8701999983459245e-05,"{'residuals', 'weight'}",25,NR
328,0.0016523399999641697,"{'residuals', 'weight'}",10,ZR
19,0.00011578799967537634,"{'residuals', 'weight'}",4,ZR
2097151,9.352997846999642,set(),20,ZR
2097151,9.431131858999834,set(),20,ZR
31,0.0002541409994591959,set(),4,NR
1,2.9693999749724753e-05,"{'residuals', 'weight'}",22,NR
49,0.0004736820001198794,"{'residuals', 'weight'}",10,NR
6,0.00011711000024661189,"{'residuals', 'weight'}",15,NR
31,0.00024321599994436838,set(),4,ZR
27,0.0002370610000070883,set(),4,ZR
31,0.0002549129994804389,set(),4,NR
9990,0.046531220999895595,set(),15,NR
265175,1.7576960189999227,"{'residuals', 'weight'}",22,ZR
270583,1.8732567179995385,"{'residuals', 'weight'}",20,ZR
26,0.00018430599993735086,set(),4,NR
2589897,17.288785766999354,"{'residuals', 'weight'}",25,ZR
719,0.0037076580001667025,"{'residuals', 'weight'}",10,ZR
26,9.734600007504923e-05,set(),4,NR
139,0.0010953320006592548,"{'residuals', 'weight'}",22,NR
7516,0.04798701800064009,"{'residuals', 'weight'}",20,ZR
67108863,296.0915887659994,set(),25,NR
1,2.002299970627064e-05,"{'residuals', 'weight'}",10,NR
7,0.0001402059997417382,"{'residuals', 'weight'}",20,NR
8388607,36.89562213799945,set(),22,NR
65535,0.2841168649993051,set(),15,ZR
1,2.033199962170329e-05,"{'residuals', 'weight'}",20,NR
1375433,8.631649340999502,"{'residuals', 'weight'}",22,ZR
129,0.0013930940003774595,"{'residuals', 'weight'}",22,NR
19,0.0003596280002966523,"{'residuals', 'weight'}",25,NR
621519,3.9122454959997413,"{'residuals', 'weight'}",22,ZR
65535,0.2676440860004732,set(),15,ZR
31,0.0002228840003226651,set(),4,NR
1,2.031900021393085e-05,"{'residuals', 'weight'}",20,NR
166,0.0008694399994055857,set(),10,NR
67108863,294.02824286299983,set(),25,ZR
72,0.0008953180004027672,"{'residuals', 'weight'}",10,NR
244170,1.4425452430004952,"{'residuals', 'weight'}",20,ZR
1082513,4.90347113900043,set(),22,ZR
1,2.7705000320565887e-05,"{'residuals', 'weight'}",10,NR
126984,0.5146628749998854,set(),22,NR
813,0.006410492999748385,"{'residuals', 'weight'}",10,ZR
9,0.00010295999982190551,set(),25,NR
9,0.00015935800001898315,"{'residuals', 'weight'}",15,NR
175989,1.2709364259999347,"{'residuals', 'weight'}",20,ZR
112,0.0005170650001673494,set(),10,ZR
262224,1.2030345430002853,set(),20,ZR
4,5.413999951997539e-05,"{'residuals', 'weight'}",22,NR
151,0.0008571119997213827,"{'residuals', 'weight'}",20,ZR
8388607,37.20969798100032,set(),22,ZR
2097151,9.99245676999999,set(),20,ZR
2097151,10.077335876000689,set(),20,ZR
713,0.006017245000293769,"{'residuals', 'weight'}",10,ZR
2752,0.009025647999806097,set(),22,ZR
58,0.00035009799921681406,"{'residuals', 'weight'}",10,ZR
8388607,38.33929677600008,set(),22,NR
6237,0.08226177199958329,"{'residuals', 'weight'}",15,ZR
46739,0.5448142179993738,"{'residuals', 'weight'}",20,ZR
2097151,10.490213134999976,set(),20,ZR
413,0.003986093000094115,"{'residuals', 'weight'}",10,ZR
8388607,39.41648563199942,set(),22,NR
11,0.00011271800030954182,"{'residuals', 'weight'}",4,NR
1482725,9.976996225999756,"{'residuals', 'weight'}",25,ZR
6,7.548599933215883e-05,set(),20,NR
38,0.0002601410005809157,"{'residuals', 'weight'}",15,NR
65535,0.28340504100015096,set(),15,ZR
8388607,40.78369596800076,set(),22,NR
1,1.934000010805903e-05,"{'residuals', 'weight'}",4,NR
22,0.00015550399984931573,"{'residuals', 'weight'}",10,ZR
3,3.357199966558255e-05,"{'residuals', 'weight'}",15,NR
8388607,39.6723240299998,set(),22,NR
2223,0.009316468000179157,set(),20,ZR
1,1.8294999790668953e-05,"{'residuals', 'weight'}",4,NR
2097151,14.130965634999484,set(),20,NR
18,0.0004562719996101805,"{'residuals', 'weight'}",25,NR
2097151,14.430467983000199,set(),20,NR
4654,0.057240510000156064,set(),22,ZR
1,5.276400042930618e-05,"{'residuals', 'weight'}",20,NR
67108863,320.2958292430003,set(),25,ZR
18214921,115.89263107199986,set(),25,NR
1,2.0989999939047266e-05,"{'residuals', 'weight'}",10,NR
2047,0.014007128000230296,set(),10,ZR
3693,0.020646535999730986,set(),20,ZR
8388607,56.454725263,set(),22,ZR
419,0.0025759099999049795,"{'residuals', 'weight'}",20,NR
1,1.6627999684715178e-05,"{'residuals', 'weight'}",22,NR
67108863,397.8965341160001,set(),25,ZR
31,0.00012169700039521558,set(),4,NR
216,0.00147721199937223,set(),10,ZR
110,0.0010837449999598903,"{'residuals', 'weight'}",10,ZR
65535,0.3362479130000793,set(),15,NR
544101,4.44551813399994,"{'residuals', 'weight'}",22,ZR
4,6.203300017659785e-05,"{'residuals', 'weight'}",10,NR
36,0.0003056559999095043,"{'residuals', 'weight'}",20,ZR
1196,0.009047505000125966,"{'residuals', 'weight'}",25,ZR
65535,0.2928008970002338,set(),15,NR
703711,5.556059585999719,"{'residuals', 'weight'}",22,ZR
65535,0.35916592800003855,set(),15,ZR
2,2.0244000552338548e-05,set(),4,NR
1,1.0705999557103496e-05,set(),4,NR
40,0.0002820710005835281,"{'residuals', 'weight'}",22,ZR
2,2.0522999875538517e-05,set(),4,NR
65535,0.3338467449993914,set(),15,ZR
170761,1.5559772830001748,"{'residuals', 'weight'}",20,ZR
391,0.005022198999540706,set(),20,ZR
23,0.0004239290001351037,"{'residuals', 'weight'}",15,ZR
2,3.512800049065845e-05,"{'residuals', 'weight'}",10,NR
115,0.0008084820001386106,"{'residuals', 'weight'}",25,ZR
2097151,12.47210514299968,set(),20,NR
1,2.3693000002822373e-05,"{'residuals', 'weight'}",22,NR
65535,0.46500942799957556,set(),15,NR
1,3.0872000024828594e-05,"{'residuals', 'weight'}",10,NR
90,0.0007869129995015101,"{'residuals', 'weight'}",10,NR
1,1.8770999304251745e-05,"{'residuals', 'weight'}",10,NR
32298,0.23255196299942327,set(),25,ZR
67108863,417.17533111899957,set(),25,ZR
3,7.00189993949607e-05,"{'residuals', 'weight'}",4,NR
251,0.0027369469999030116,"{'residuals', 'weight'}",10,ZR
2205,0.03169493000041257,"{'residuals', 'weight'}",25,ZR
2097151,13.943380333000277,set(),20,ZR
67108863,410.0718735800001,set(),25,NR
1407750,7.890633627999705,set(),20,NR
36,0.0003141779998259153,set(),10,ZR
2,3.9136999475886114e-05,"{'residuals', 'weight'}",4,NR
67108863,419.64856539099947,set(),25,NR
17247,0.17167219099974318,"{'residuals', 'weight'}",15,ZR
82756,0.6917633709999791,set(),25,ZR
19,0.00019267500010755612,set(),4,ZR
557,0.010922952000328223,"{'residuals', 'weight'}",25,NR
149,0.002031246000115061,"{'residuals', 'weight'}",10,NR
65535,0.564288234999367,set(),15,ZR
2047,0.01567939100004878,set(),10,NR
730081,7.674439915000221,"{'residuals', 'weight'}",22,ZR
6,9.924200003297301e-05,set(),15,NR
1,1.755900029820623e-05,"{'residuals', 'weight'}",20,NR
8,4.886799979431089e-05,set(),4,NR
1095,0.004763328000080946,set(),10,NR
9,0.000198903000637074,"{'residuals', 'weight'}",25,NR
154,0.0013741200000367826,"{'residuals', 'weight'}",22,ZR
65,0.0007903019995865179,"{'residuals', 'weight'}",25,ZR
15,0.00018999100029759575,set(),25,NR
1,2.847199993993854e-05,"{'residuals', 'weight'}",20,NR
31,0.00033221099965885514,set(),4,ZR
972,0.00705444599952898,set(),22,ZR
2047,0.008753631000217865,set(),10,NR
17,0.0002488729996912298,"{'residuals', 'weight'}",10,ZR
19,0.00027716299973690184,"{'residuals', 'weight'}",4,ZR
302495,2.3948935309999797,"{'residuals', 'weight'}",20,ZR
23,0.0002638809992276947,"{'residuals', 'weight'}",4,ZR
208,0.002078051000353298,set(),20,ZR
84,0.0010796320002555149,"{'residuals', 'weight'}",15,NR
12,0.00018778599951474462,"{'residuals', 'weight'}",4,NR
19,0.0002057130004686769,"{'residuals', 'weight'}",4,ZR
2097151,11.840600339000048,set(),20,ZR
5362265,46.45736303299964,"{'residuals', 'weight'}",25,ZR
1391,0.013193038999816054,"{'residuals', 'weight'}",22,ZR
4,0.00017236399980902206,"{'residuals', 'weight'}",4,ZR
5,9.837199922912987e-05,"{'residuals', 'weight'}",15,NR
65535,0.40914833700026065,set(),15,ZR
1,3.3430000257794745e-05,"{'residuals', 'weight'}",20,NR
48,0.0006501219995698193,"{'residuals', 'weight'}",20,ZR
757,0.010416816000542894,"{'residuals', 'weight'}",10,ZR
2047,0.012241252999956487,set(),10,ZR
5,0.00011914999959117267,"{'residuals', 'weight'}",10,NR
1403,0.006431947999772092,set(),20,ZR
27,0.00023403699924529064,set(),4,ZR
272,0.003149793999909889,"{'residuals', 'weight'}",25,NR
213681,1.6484773029997086,"{'residuals', 'weight'}",20,ZR
11,0.0007813619995431509,"{'residuals', 'weight'}",4,ZR
15,0.0001980440001716488,set(),4,ZR
84,0.0005312690000209841,set(),10,ZR
2097151,11.345543025000552,set(),20,NR
4039415,37.02994053400016,"{'residuals', 'weight'}",25,ZR
2047,0.009211218999553239,set(),10,NR
3,6.771399966964964e-05,"{'residuals', 'weight'}",4,ZR
67108863,426.9372240749999,set(),25,NR
13,9.558199963066727e-05,set(),22,NR
65535,0.34086429000035423,set(),15,NR
8388607,45.0056840519992,set(),22,NR
24103,0.1359471650002888,set(),25,ZR
8388607,45.03631442099959,set(),22,NR
67108863,415.7577431139998,set(),25,NR
10932,0.05607650899946748,set(),25,ZR
2047,0.00865109299957112,set(),10,ZR
82,0.0005266530006338144,"{'residuals', 'weight'}",15,ZR
70,0.0006381749999491149,"{'residuals', 'weight'}",15,ZR
20,0.00035910800033889245,"{'residuals', 'weight'}",20,ZR
65535,0.31125820799934445,set(),15,NR
892,0.005833787000483426,"{'residuals', 'weight'}",25,ZR
2047,0.008800679999694694,set(),10,ZR
9057813,68.55946101100017,"{'residuals', 'weight'}",25,ZR
485,0.005863973000487022,"{'residuals', 'weight'}",22,NR
16589,0.11862731600012921,"{'residuals', 'weight'}",15,ZR
2359,0.018254005999551737,"{'residuals', 'weight'}",22,ZR
2,2.9537000045820605e-05,set(),4,NR
6145,0.052860658999634325,"{'residuals', 'weight'}",15,ZR
10,0.00017113000012614066,"{'residuals', 'weight'}",15,NR
672,0.005266376000690798,"{'residuals', 'weight'}",20,NR
245,0.0011904259999937494,"{'residuals', 'weight'}",22,NR
8388607,43.65359630700004,set(),22,ZR
1,3.507000019453699e-05,"{'residuals', 'weight'}",15,NR
65535,0.32544943199991394,set(),15,ZR
21,0.00047459500001423294,"{'residuals', 'weight'}",25,NR
25,0.0003180149997206172,"{'residuals', 'weight'}",15,NR
13,0.00016527900061191758,"{'residuals', 'weight'}",4,ZR
94220,0.4788470399998914,set(),25,NR
31,0.00022622899996349588,set(),4,NR
224,0.0016571360001762514,set(),20,NR
33,0.0004998340000383905,"{'residuals', 'weight'}",22,ZR
5,6.767600007151486e-05,set(),10,NR
2097151,10.483814119000272,set(),20,NR
2097151,10.852942461000566,set(),20,ZR
67108863,398.07480932900035,set(),25,NR
1059,0.009322493000581744,"{'residuals', 'weight'}",22,NR
67108863,399.32099280000057,set(),25,ZR
65535,0.3443435210001553,set(),15,NR
67108863,400.91560386200035,set(),25,NR
2047,0.010882219999984954,set(),10,ZR
8,0.00021046500023658155,"{'residuals', 'weight'}",20,NR
3,6.322599983832333e-05,"{'residuals', 'weight'}",20,NR
11,0.00015653099944756832,"{'residuals', 'weight'}",25,NR
1,2.557399966462981e-05,"{'residuals', 'weight'}",10,NR
915,0.007689326999752666,"{'residuals', 'weight'}",25,ZR
24,0.00037211199924058747,"{'residuals', 'weight'}",10,ZR
4281823,32.69761134000055,"{'residuals', 'weight'}",25,ZR
8388607,43.46860543499952,set(),22,NR
287,0.002360313999815844,"{'residuals', 'weight'}",25,NR
17,0.00022313299996312708,"{'residuals', 'weight'}",10,NR
8388607,44.58697752399985,set(),22,NR
65535,0.5002572809999037,set(),15,ZR
24,0.0003686179998112493,"{'residuals', 'weight'}",15,ZR
2047,0.01788706000024831,set(),10,NR
8388607,49.77251470699957,set(),22,ZR
46917,0.25037148400042497,set(),15,NR
8,0.00012124000022595283,"{'residuals', 'weight'}",10,NR
158,0.0015471090000573895,"{'residuals', 'weight'}",10,ZR
622162,5.565381102000174,"{'residuals', 'weight'}",22,ZR
8388607,54.687466006999784,set(),22,NR
2097151,16.923533027000303,set(),20,NR
1,2.2603999241255224e-05,"{'residuals', 'weight'}",4,NR
272,0.001978678999876138,set(),22,ZR
8,5.196999973122729e-05,set(),4,NR
718,0.004841244999624905,set(),20,ZR
51236,0.3324410879995412,set(),25,ZR
735037,8.431152488999942,"{'residuals', 'weight'}",22,ZR
251965,2.7064866260006966,"{'residuals', 'weight'}",25,ZR
1,3.189200015185634e-05,"{'residuals', 'weight'}",22,NR
13,0.00017918599951372016,"{'residuals', 'weight'}",4,ZR
13025,0.09406154299995251,"{'residuals', 'weight'}",15,ZR
14,0.00024301699977513636,"{'residuals', 'weight'}",15,ZR
2956,0.0170739870000034,set(),15,ZR
2097151,13.197071496999342,set(),20,NR
1,2.112200036208378e-05,"{'residuals', 'weight'}",20,NR
1,1.61320003826404e-05,"{'residuals', 'weight'}",10,NR
2040275,16.152463598000395,"{'residuals', 'weight'}",25,ZR
522,0.0028340389999357285,set(),20,NR
8388607,43.159342221999395,set(),22,NR
2,3.197600017301738e-05,set(),15,NR
25,0.0007501729996874928,"{'residuals', 'weight'}",22,ZR
67108863,368.9336916580005,set(),25,ZR
1579,0.00988151999990805,set(),22,ZR
761347,5.948553899999752,"{'residuals', 'weight'}",22,ZR
549,0.004170103999967978,"{'residuals', 'weight'}",10,ZR
2047,0.011693520999870088,set(),10,NR
2,5.775300087407231e-05,"{'residuals', 'weight'}",25,NR
1,2.658300036273431e-05,"{'residuals', 'weight'}",20,NR
6547,0.041129437000563485,"{'residuals', 'weight'}",15,ZR
25894,0.16847313299967936,"{'residuals', 'weight'}",25,ZR
65535,0.35799122600019473,set(),15,ZR
60,0.0003860480001094402,set(),10,ZR
2088932,10.430391437000253,set(),20,NR
67108863,361.8716179939993,set(),25,NR
2047,0.01240369799961627,set(),10,NR
2097151,10.556652375999874,set(),20,NR
16756,0.08419675400000415,set(),20,ZR
1,3.233799998270115e-05,"{'residuals', 'weight'}",20,NR
2242619,17.421414319999712,"{'residuals', 'weight'}",25,ZR
19,0.00035097299951303285,"{'residuals', 'weight'}",15,ZR
23,0.00025408599958609557,"{'residuals', 'weight'}",15,NR
31,0.00023198200051410822,set(),4,ZR
152,0.0010089849993164535,set(),10,ZR
65535,0.3759218000004694,set(),15,ZR
7,0.00010539299910305999,"{'residuals', 'weight'}",4,NR
656,0.002473489999829326,set(),10,ZR
8388607,45.07048050399953,set(),22,ZR
9145,0.06920411600003717,"{'residuals', 'weight'}",15,ZR
3,3.532700065989047e-05,set(),25,NR
6,6.842900074843783e-05,"{'residuals', 'weight'}",15,NR
9,5.7423000725975726e-05,"{'residuals', 'weight'}",4,NR
2047,0.008694694999576313,set(),10,ZR
12441,0.0877803129997119,"{'residuals', 'weight'}",15,ZR
12,0.00017409199972462375,"{'residuals', 'weight'}",10,ZR
8775,0.0848901150002348,"{'residuals', 'weight'}",15,ZR
4,6.529300026159035e-05,set(),20,NR
13,0.00015713599987066118,"{'residuals', 'weight'}",4,ZR
9,0.0001209009997182875,"{'residuals', 'weight'}",4,NR
67108863,367.07332014500025,set(),25,ZR
989,0.008397405999858165,"{'residuals', 'weight'}",25,ZR
10,0.0001296520003961632,"{'residuals', 'weight'}",4,ZR
8007,0.046920279000005394,"{'residuals', 'weight'}",15,ZR
2047,0.00968343200020172,set(),10,NR
2047,0.006934865000403079,set(),10,NR
29,0.00016443200001958758,"{'residuals', 'weight'}",4,ZR
14,0.00012443699961295351,"{'residuals', 'weight'}",10,ZR
8388607,44.599256472999514,set(),22,NR
2665,0.014865400999951817,set(),22,ZR
1,2.335499993932899e-05,"{'residuals', 'weight'}",4,NR
95329,0.7705444829998669,"{'residuals', 'weight'}",20,ZR
341253,2.4020861740000328,"{'residuals', 'weight'}",20,ZR
65535,0.30636868300007336,set(),15,ZR
4,3.998499960289337e-05,"{'residuals', 'weight'}",10,NR
3,4.040199928567745e-05,set(),4,ZR
88,0.0006301670000539161,set(),10,ZR
1,2.6703000003180932e-05,"{'residuals', 'weight'}",20,NR
31,0.00027905600018129917,set(),4,ZR
2047,0.0077073290003681905,set(),10,NR
147,0.000815951999356912,"{'residuals', 'weight'}",22,NR
2097151,10.818782839999585,set(),20,ZR
2577,0.015668195000216656,set(),25,ZR
8388607,42.78677149899977,set(),22,NR
1196,0.00568569999995816,set(),20,ZR
2097151,10.882365237999693,set(),20,ZR
138,0.0011640800003078766,"{'residuals', 'weight'}",20,ZR
499,0.0029193450000093435,"{'residuals', 'weight'}",10,ZR
391,0.003521290000207955,"{'residuals', 'weight'}",20,ZR
17,0.00019378199976927135,"{'residuals', 'weight'}",4,ZR
17,0.00018505800017010188,"{'residuals', 'weight'}",10,NR
2047,0.014094989000113856,set(),10,ZR
65535,0.3240702200000669,set(),15,ZR
7,6.502199994429247e-05,"{'residuals', 'weight'}",4,NR
2097151,10.732151712999439,set(),20,ZR
575,0.0035393579992160085,"{'residuals', 'weight'}",10,ZR
67108863,349.7359452390001,set(),25,NR
159387,0.7610068909998517,set(),20,NR
664,0.006867953999972087,"{'residuals', 'weight'}",25,NR
2097151,10.712002074999873,set(),20,ZR
359,0.0038626300001851632,"{'residuals', 'weight'}",10,ZR
3643121,26.747527038000044,"{'residuals', 'weight'}",25,ZR
4,9.527099973638542e-05,"{'residuals', 'weight'}",25,NR
16,0.00020266299998183968,set(),25,NR
11,0.00010041400037152926,set(),4,ZR
2,2.5878999622364063e-05,set(),22,NR
2047,0.011196137000297313,set(),10,ZR
22,0.0003716789997270098,"{'residuals', 'weight'}",20,NR
4,8.249800066550961e-05,"{'residuals', 'weight'}",15,NR
31,0.0002449909998176736,set(),4,NR
48,0.0007190239994088188,"{'residuals', 'weight'}",15,ZR
2,2.9177999749663286e-05,set(),4,NR
37,0.00041309999960503774,"{'residuals', 'weight'}",15,NR
21,0.0002414129994576797,"{'residuals', 'weight'}",4,ZR
31,0.00029713500043726526,set(),4,NR
133481,1.0171025409999856,"{'residuals', 'weight'}",20,ZR
31,0.0001359470006718766,set(),4,NR
1664,0.009666279000157374,set(),22,ZR
26,0.0003402899992579478,"{'residuals', 'weight'}",10,ZR
31,0.00026025500028481474,set(),4,ZR
96,0.0007257550005306257,set(),10,ZR
30730,0.14448679399993125,set(),22,NR
31,0.00025913499939633766,set(),4,NR
1050262,5.189921154999865,set(),22,ZR
1,2.6709999474405777e-05,"{'residuals', 'weight'}",4,NR
6,0.00011358099982317071,"{'residuals', 'weight'}",15,NR
4202,0.03171895699961169,"{'residuals', 'weight'}",22,NR
40,0.00015975099995557684,set(),10,NR
1,2.7662000320560765e-05,"{'residuals', 'weight'}",20,NR
67108863,351.9625830119994,set(),25,ZR
25,0.0002214799997091177,"{'residuals', 'weight'}",20,ZR
31,0.00012924200018460397,set(),4,ZR
65535,0.3205111830002352,set(),15,ZR
8388607,42.05871355999989,set(),22,ZR
12147,0.1038403919992561,"{'residuals', 'weight'}",15,ZR
1,1.6369000150007196e-05,"{'residuals', 'weight'}",15,NR
10,9.852099992713192e-05,"{'residuals', 'weight'}",10,ZR
8388607,42.424776830000155,set(),22,ZR
19,0.00013031700018473202,set(),25,NR
31,0.0001460390003558132,set(),4,NR
65535,0.3153696529998342,set(),15,NR
911,0.004451354999218893,set(),22,NR
14,0.0002299389998370316,set(),22,NR
2047,0.011672399999952177,set(),10,ZR
3801,0.0292391110006065,"{'residuals', 'weight'}",15,ZR
8388607,47.29870128799939,set(),22,ZR
1,2.5378999453096185e-05,"{'residuals', 'weight'}",4,NR
26,0.0004291660006856546,set(),22,NR
1,4.2396000026201364e-05,"{'residuals', 'weight'}",10,NR
3,0.00011652899956970941,set(),22,NR
8388607,53.832106841000495,set(),22,ZR
16,0.00038366699936887017,set(),20,NR
394261,3.612987247000092,set(),20,ZR
12,0.0010440089999974589,set(),22,NR
4,6.013400070514763e-05,set(),4,NR
310439,3.9998089760001676,"{'residuals', 'weight'}",20,ZR
1,3.135899987682933e-05,"{'residuals', 'weight'}",10,NR
4,6.790099996578647e-05,set(),15,NR
241,0.005473865000567457,"{'residuals', 'weight'}",15,ZR
2,5.3983000725565944e-05,"{'residuals', 'weight'}",15,NR
4,0.00025196600017807214,set(),10,NR
8388607,58.19024361299944,set(),22,NR
9375509,95.47279435200016,"{'residuals', 'weight'}",25,ZR
19,0.0002461080002831295,"{'residuals', 'weight'}",4,ZR
31,0.00034473300001991447,set(),4,NR
8388607,56.54505366699959,set(),22,ZR
2097151,14.670551492000413,set(),20,NR
8,0.00011520699990796857,set(),10,ZR
5,9.477900039200904e-05,"{'residuals', 'weight'}",10,NR
111,0.0012573289995998493,"{'residuals', 'weight'}",15,ZR
69,0.0006919939996805624,"{'residuals', 'weight'}",10,NR
3,6.640499941568123e-05,"{'residuals', 'weight'}",10,NR
67108863,388.2969924959998,set(),25,NR
49096,0.2954144229997837,set(),20,NR
6,0.0001482799998484552,"{'residuals', 'weight'}",4,NR
18,0.00016315099946950795,"{'residuals', 'weight'}",10,ZR
